YEAR,COUNTRY,TF8,SYS02,SYS03,SYS04,SE005,SE010,SE011,SE015,SE016,SE020,SE021,SE025,SE030,SE035,SE041,SE042,SE046,SE050,SE054,SE055,SE060,SE065,SE071,SE072,SE073,SE074,SE075,SE080,SE085,SE086,SE087,SE090,SE095,SE100,SE105,SE110,SE110D,SE110N,SE115,SE115D,SE115N,SE120,SE120D,SE120N,SE125,SE125D,SE125N,SE126,SE126D,SE126N,SE127,SE127D,SE127N,SE131,SE132,SE132D,SE132N,SE135,SE136,SE136D,SE136N,SE140,SE145,SE146,SE150,SE155,SE160,SE165,SE170,SE175,SE180,SE185,SE190,SE195,SE200,SE206,SE207,SE207D,SE207N,SE211,SE216,SE220,SE225,SE230,SE235,SE240,SE245,SE251,SE256,SE260,SE265,SE270,SE275,SE281,SE284,SE284D,SE284N,SE285,SE290,SE295,SE296,SE297,SE298,SE300,SE305,SE309,SE309D,SE309N,SE310,SE315,SE320,SE325,SE330,SE331,SE336,SE340,SE345,SE350,SE356,SE360,SE365,SE370,SE375,SE380,SE381,SE390,SE395,SE405,SE406,SE407,SE408,SE409,SE410,SE415,SE420,SE425,SE425D,SE425N,SE430,SE430D,SE430N,SE436,SE437,SE441,SE446,SE450,SE455,SE460,SE465,SE470,SE475,SE476,SE480,SE485,SE490,SE495,SE501,SE506,SE510,SE516,SE521,SE526,SE530,SE532,SE532D,SE532N,SE600,SE605,SE610,SE611,SE612,SE613,SE615,SE616,SE617,SE618,SE619,SE621,SE622,SE623,SE624,SE625,SE626,SE630,SE631,SE632,SE640,SE650,SE699,SE700,SE750
2016,(POR) Portugal,(3) Wine,9090,200 - <500,200.482,15.0,1.82,3490.43,1.18,2254.5,0.64,1235.93,10.65,0.79,0.04,0.02,0.0,0.0,7.79,0.89,0.23,0.67,0.0,0.16,1.65,0.0,1.75,1.16,0.08,0.0,0.0,0.0,0.03,0.03,0.01,0.0,,0.0,0.0,54.338394793999996,0.03,1.86,0.5437026848,0.11,0.06,,0.0,0.0,,0.0,0.0,,0.0,0.0,40751.0,1.4889746429,27368.82,40751.48,37613.0,4223.6378368000005,8.91,37613.19,39.0,0.0,0.0,46.0,0.0,0.0,0.0,17.0,335.0,16.0,36640.0,497.0,9.0,14.0,32.0,316.66860279,0.08,24.93,6.0,0.0,12.0,8.0,5.0,1.0,0.0,0.0,7.0,3106.0,275.0,5.0,27369.0,15531.0,9875.0,925.09432947,10.65,9853.49,179.0,0.0,863.0,,,,2300.0,6511.0,267.08757619,0.08,21.02,17.0,4.0,3.0,0.0,2.0,0.0,5656.0,1349.0,1660.0,1785.0,861.0,4752.0,7085.0,5829.0,1253.0,3.0,0.0,872.0,-69.0,1227.0,1239.0,0.0,-12.0,0.0,27811.0,23059.0,17200.0,12678.026409999999,1.82,23058.98,14637.962543000001,1.18,17200.19,183281.0,181830.0,150362.0,118574.0,15346.0,16394.0,45.0,32919.0,38.0,17093.0,17752.0,15787.0,5522.0,67.0,5454.0,177759.0,723.0,94263.0,3479.0,-1273.0,18877.0,13535.0,0.0738471259,183280.94,13534.77,2591.0,3532.0,32.0,0.0,0.0,32.0,5.0,0.0,2.0,4.0,0.0,1313.0,1036.0,23.0,2372.0,274.0,0.0,848.0,460.0,0.0,0.0,0.0,1.0,420.0,0.0
2016,(POR) Portugal,(4) Other permanent crops,18500,200 - <500,200.482,24.4,1.75,3358.45,1.23,2362.97,0.52,995.47,12.7,1.26,0.07,0.05,0.0,0.03,0.97,9.87,4.22,4.56,1.1,0.61,1.03,0.0,1.09,1.35,0.24,0.0,0.0,0.0,0.1,0.1,0.01,0.0,29.0,0.0,0.12,36.569680332,0.03,1.2,0.7742713762000001,0.22,0.17,,0.0,0.0,,0.0,0.0,,0.0,0.0,26603.0,1.599568451,16631.37,26603.01,25749.0,2218.4122469999998,11.61,25748.73,43.0,19.0,0.0,138.0,0.0,0.0,23.0,219.0,13770.0,4078.0,2346.0,4396.0,50.0,666.0,93.0,313.61576839,0.24,75.02,-30.0,0.0,23.0,10.0,26.0,6.0,0.0,11.0,17.0,761.0,275.0,26.0,16631.0,8688.0,4651.0,359.44157386,12.7,4564.29,221.0,7.0,1386.0,,,,1687.0,1270.0,269.73966202,0.24,64.53,52.0,15.0,11.0,3.0,16.0,0.0,4037.0,1094.0,2083.0,420.0,440.0,3458.0,4485.0,4237.0,234.0,15.0,0.0,203.0,-104.0,381.0,389.0,0.0,-7.0,0.0,23099.0,19641.0,15537.0,11220.294339,1.75,19640.8,12611.550356,1.23,15536.51,81749.0,81818.0,70208.0,49537.0,9316.0,11217.0,122.0,11540.0,94.0,2883.0,2983.0,8564.0,1886.0,235.0,1651.0,79862.0,-416.0,50732.0,3395.0,-63.0,17907.0,14033.0,0.1716624336,81748.59,14033.16,5184.0,5492.0,366.0,0.0,0.0,366.0,17.0,0.0,11.0,6.0,0.0,1968.0,988.0,80.0,3037.0,153.0,0.0,1900.0,1130.0,0.0,0.0,0.0,20.0,510.0,7.0
2016,(POR) Portugal,(5) Milk,6180,200 - <500,200.482,105.5,1.69,3250.26,1.33,2552.8,0.36,697.45,18.69,7.8,0.17,0.11,0.0,0.02,0.24,0.13,0.01,0.12,0.0,17.41,0.19,0.0,0.61,0.9,50.97,32.63,32.63,0.0,18.32,0.0,0.01,0.0,11.015652174000001,0.01,0.15,109.48788661,0.12,13.5,2.8671504026999997,17.6,50.45,7515.5420011999995,32.63,245256.71,7515.5420011999995,32.63,245256.71,,0.0,0.0,87551.0,1.062159899,82427.35,87551.02,15381.0,850.75909543,18.08,15380.72,262.0,5.0,0.0,235.0,5.0,0.0,0.0,157.0,21.0,0.0,503.0,30.0,14063.0,98.0,71415.0,1401.077499,50.97,71414.84,-316.0,64020.0,7329.0,6.0,0.0,2.0,0.0,0.0,58.0,755.0,289.0,14476.0,82427.0,69684.0,56838.0,397.07284493,18.69,7420.69,2329.0,599.0,3654.0,,,,893.0,545.0,969.46210502,50.97,49414.82,42762.0,13813.0,2.0,0.0,6650.0,0.0,12845.0,4129.0,5315.0,2142.0,1259.0,7007.0,5736.0,3569.0,1869.0,299.0,0.0,697.0,-5.0,788.0,788.0,0.0,0.0,0.0,34322.0,27315.0,22366.0,16134.274586000001,1.69,27314.51,16821.804465,1.33,22365.67,173656.0,174064.0,138481.0,55939.0,20178.0,31405.0,30941.0,35175.0,10306.0,9367.0,10930.0,15502.0,7097.0,4439.0,2659.0,166558.0,710.0,119692.0,4897.0,-2110.0,29745.0,22805.0,0.1313219546,173655.78,22804.82,16454.0,17156.0,384.0,0.0,0.0,384.0,8779.0,8095.0,684.0,0.0,0.0,951.0,1844.0,0.0,2796.0,16.0,0.0,5154.0,3180.0,0.0,0.0,0.0,27.0,378.0,3.0
2016,(POR) Portugal,(6) Other grazing livestock,24950,500 - <1000,200.482,28.9,1.39,2660.34,1.22,2349.53,0.16,310.8,45.02,12.29,1.43,0.15,0.04,0.02,0.17,1.45,0.1,1.35,0.0,37.5,3.26,0.0,4.33,5.29,25.28,0.05,0.05,0.0,16.52,8.42,0.07,0.0,12.154071045999999,0.13,1.6,43.806625491999995,0.22,9.46,0.6058948204,40.42,24.49,4011.5988990999995,0.05,184.08,4011.5988990999995,0.05,184.08,,0.0,0.0,17381.0,1.1224707524,15484.53,17380.93,4234.0,104.0588235,40.69,4233.65,508.0,20.0,0.0,149.0,0.0,0.0,0.0,60.0,152.0,1.0,380.0,421.0,2450.0,93.0,12132.0,479.91841047,25.28,12131.73,-57.0,46.0,7395.0,47.0,2326.0,1.0,0.0,2062.0,254.0,1016.0,267.0,2113.0,15485.0,11242.0,7850.0,39.552554235,45.02,1780.66,593.0,282.0,764.0,,,,253.0,170.0,238.06417873,25.28,6017.96,5219.0,1793.0,18.0,2.0,781.0,13.0,3392.0,1018.0,1398.0,650.0,327.0,2327.0,1915.0,1418.0,469.0,28.0,0.0,68.0,-98.0,306.0,325.0,0.0,-19.0,0.0,18739.0,16412.0,14803.0,11837.578686,1.39,16412.23,12072.625156,1.22,14783.69,93335.0,91455.0,75537.0,41856.0,8942.0,10842.0,13897.0,17798.0,7144.0,2096.0,2402.0,8558.0,1504.0,226.0,1278.0,91831.0,2618.0,53972.0,2693.0,366.0,16749.0,13084.0,0.1401818117,93335.34,13083.92,12601.0,12767.0,11.0,0.0,0.0,11.0,2861.0,15.0,1899.0,947.0,0.0,2349.0,2029.0,103.0,4480.0,8.0,0.0,5402.0,3292.0,0.0,0.0,0.0,4.0,664.0,52.0
2016,(POR) Portugal,(7) Granivores,1240,15 - <40,200.482,266.9,2.2,4223.54,1.34,2575.16,0.86,1648.37,2.05,0.0,0.32,0.03,0.0,0.0,0.05,0.01,0.0,0.01,0.0,1.43,0.24,0.0,0.24,0.26,268.12,0.03,0.03,0.0,0.27,0.02,71.93,193.99,,0.0,0.0,20.7154047,0.31,6.38,0.3138035147,1.01,0.32,0.0,0.03,0.0,0.0,0.03,0.0,,0.0,0.0,216722.0,1.1384676837999999,190362.9,216722.04,238.0,131.40630522,1.81,237.51,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,63.0,1.0,213975.0,798.04530493,268.12,213975.3,3044.0,0.0,93.0,57013.0,5.0,67025.0,67612.0,0.0,22227.0,2509.0,5.0,208.0,190363.0,172657.0,159526.0,113.64935629,2.05,232.96,44.0,1.0,33.0,,,,64.0,92.0,591.27263004,268.12,158534.5,103.0,0.0,148478.0,207.0,9953.0,0.0,13130.0,2947.0,7288.0,165.0,2731.0,8888.0,8818.0,7590.0,333.0,895.0,0.0,482.0,-2.0,1914.0,1914.0,0.0,0.0,0.0,44177.0,35289.0,28385.0,16039.267996999999,2.2,35289.02,21165.278697,1.34,28384.69,246465.0,247590.0,181644.0,25743.0,117327.0,30680.0,4768.0,64821.0,50935.0,1128.0,4000.0,12758.0,16511.0,11162.0,5349.0,229954.0,6378.0,233628.0,-109.0,-8997.0,33602.0,25278.0,0.1025612866,246464.7,25277.74,112.0,595.0,0.0,0.0,0.0,0.0,28.0,0.0,26.0,2.0,0.0,206.0,127.0,0.0,333.0,0.0,0.0,234.0,95.0,0.0,0.0,0.0,0.0,2008.0,759.0
2016,(POR) Portugal,(8) Mixed,14120,100 - <200,200.482,20.7,1.46,2800.12,1.3,2496.89,0.16,303.23,26.03,4.19,2.31,0.17,0.0,0.07,0.61,5.46,1.34,4.12,0.0,13.05,4.15,0.0,4.36,2.73,10.76,0.13,0.13,0.0,5.81,3.33,1.23,0.12,10.522276043,0.05,0.55,46.131525581999995,0.56,25.78,0.5229729685,16.23,8.49,4948.0395798,0.13,627.29,4948.0395798,0.13,627.29,,0.0,0.0,19304.0,1.4291270638,13507.34,19303.7,9698.0,447.58250658,21.67,9697.64,1032.0,36.0,0.0,339.0,0.0,0.0,247.0,692.0,1928.0,88.0,1377.0,2071.0,1773.0,114.0,8728.0,590.83673755,10.76,6355.0,334.0,176.0,3100.0,790.0,1111.0,697.0,4.0,160.0,2689.0,878.0,538.0,1831.0,13507.0,9076.0,6172.0,84.066350312,26.03,2188.31,806.0,570.0,694.0,,,,403.0,286.0,350.96686797,10.76,3774.98,2540.0,1151.0,940.0,171.0,498.0,6.0,2903.0,675.0,1268.0,515.0,445.0,2891.0,1540.0,1337.0,191.0,12.0,0.0,6.0,-172.0,1913.0,1938.0,0.0,-24.0,0.0,16628.0,13736.0,14109.0,9408.0935971,1.46,13736.42,10836.261122,1.3,14109.37,78872.0,78102.0,64739.0,34831.0,10775.0,13013.0,6109.0,14133.0,5569.0,2631.0,2888.0,5933.0,816.0,149.0,667.0,78056.0,686.0,49902.0,2750.0,-141.0,15878.0,13333.0,0.1690493859,78872.12,13333.28,6400.0,6578.0,1.0,0.0,0.0,1.0,863.0,19.0,526.0,318.0,0.0,1221.0,1191.0,51.0,2463.0,17.0,0.0,3229.0,1957.0,0.0,0.0,0.0,5.0,721.0,6.0
2016,(ROU) Romania,(1) Fieldcrops,234690,2000 - <3000,4.4908,17.4,1.1,2749.49,0.89,2226.95,0.21,522.54,27.33,19.41,16.9,7.73,0.0,0.19,0.06,0.08,0.06,0.0,0.02,2.37,0.0,0.0,0.0,0.0,0.38,0.09,0.09,0.0,0.04,0.06,0.1,0.09,47.846387971000006,8.63,413.07,57.880616495,6.03,349.24,0.9355156109,0.15,0.14,3321.3332174,0.09,288.36,3321.3332174,0.09,288.36,,0.0,0.0,20967.0,1.1881945852,17645.7,20966.52,20623.0,754.50031624,27.33,20623.4,11447.0,176.0,0.0,503.0,365.0,5561.0,20.0,1063.0,196.0,0.0,148.0,0.0,1115.0,29.0,327.0,838.26119445,0.38,316.86,-23.0,89.0,21.0,59.0,20.0,15.0,81.0,27.0,14.0,16.0,233.0,248.0,17646.0,11391.0,6955.0,247.2837799,27.33,6759.22,2395.0,87.0,2722.0,,,,1453.0,189.0,504.68973955,0.38,190.77,75.0,56.0,105.0,83.0,13.0,0.0,4436.0,725.0,2237.0,1236.0,237.0,2770.0,3485.0,1203.0,2068.0,213.0,0.0,450.0,0.0,129.0,129.0,0.0,0.0,9.0,13973.0,11203.0,7847.0,10185.792544,1.1,11202.56,6933.422169399999,0.89,6176.08,63332.0,62489.0,51548.0,17982.0,17106.0,16151.0,113.0,11784.0,89.0,699.0,4058.0,10996.0,4579.0,2483.0,2096.0,58753.0,576.0,45469.0,3135.0,365.0,10560.0,8558.0,0.1351362315,63331.86,8558.43,4397.0,4847.0,73.0,0.0,0.0,73.0,22.0,15.0,6.0,2.0,0.0,45.0,148.0,0.0,193.0,241.0,0.0,4294.0,0.0,2628.0,0.0,0.0,23.0,30.0,2.0
2016,(ROU) Romania,(2) Horticulture,14300,200 - <500,4.4908,11.7,1.26,3159.23,1.04,2601.77,0.22,557.46,1.06,0.26,0.33,0.1,0.0,0.47,0.0,0.04,0.01,0.0,0.03,0.12,0.0,0.0,0.0,0.0,0.11,0.02,0.02,0.0,0.01,0.0,0.04,0.04,34.266059627,0.1,3.32,49.254103443999995,0.22,10.69,1.1789311477,0.02,0.02,3137.7230758,0.02,60.93,3137.7230758,0.02,60.93,,0.0,0.0,8830.0,1.3353786126,6612.39,8830.05,8723.0,7943.1152487,1.06,8387.56,216.0,19.0,0.0,112.0,0.0,27.0,0.0,8103.0,24.0,0.0,7.0,0.0,56.0,158.0,107.0,973.09227079,0.11,105.24,1.0,27.0,4.0,23.0,0.0,6.0,35.0,0.0,12.0,0.0,208.0,37.0,6612.0,3429.0,1861.0,1691.4518289999999,1.06,1786.09,861.0,2.0,352.0,,,,329.0,253.0,594.59835625,0.11,64.31,12.0,6.0,47.0,21.0,5.0,0.0,1568.0,324.0,873.0,192.0,179.0,1793.0,1390.0,1106.0,32.0,252.0,0.0,215.0,0.0,6.0,6.0,0.0,0.0,0.0,5329.0,3535.0,2152.0,2796.3131617,1.26,3535.39,2020.4642414999998,1.04,2103.96,34037.0,35703.0,26966.0,3933.0,17340.0,5675.0,13.0,7070.0,31.0,150.0,1405.0,6889.0,2286.0,2115.0,171.0,31750.0,195.0,32146.0,769.0,-1025.0,3789.0,1294.0,0.0380292059,34036.6,1294.38,-72.0,143.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,120.0,0.0,73.0,0.0,0.0,0.0,9.0,1.0
2016,(ROU) Romania,(3) Wine,8920,100 - <200,4.4908,10.8,1.59,3967.54,0.91,2285.99,0.67,1681.54,6.57,1.64,0.28,0.01,0.0,0.0,6.17,0.05,0.04,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.03,0.0,37.794967485,0.15,5.68,47.883356914,0.13,6.09,0.2959031657,0.01,0.0,4875.0,0.0,4.37,4875.0,0.0,4.37,,0.0,0.0,22687.0,1.5031307652,15093.33,22687.25,22506.0,3423.4992126,6.57,22506.08,165.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,121.0,0.0,22174.0,0.0,27.0,3.0,24.0,637.95077849,0.04,24.25,7.0,2.0,1.0,17.0,0.0,1.0,3.0,0.0,0.0,157.0,184.0,175.0,15093.0,8116.0,5058.0,766.42082299,6.57,5038.45,416.0,1.0,1142.0,,,,2867.0,614.0,345.26944758,0.04,13.12,3.0,2.0,10.0,3.0,1.0,0.0,3058.0,798.0,1049.0,909.0,303.0,3725.0,3252.0,2802.0,259.0,191.0,0.0,288.0,0.0,182.0,182.0,0.0,0.0,0.0,15459.0,11734.0,8664.0,7393.914999600001,1.59,11733.96,8083.883373600001,0.91,7391.64,113867.0,120697.0,88317.0,60488.0,18563.0,9228.0,8.0,25550.0,7.0,4607.0,11470.0,20937.0,3760.0,3389.0,371.0,110108.0,-4808.0,104873.0,1537.0,-2188.0,12629.0,9901.0,0.0869516007,113867.43,9900.96,888.0,1176.0,97.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,27.0,0.0,1041.0,0.0,701.0,0.0,0.0,2.0,157.0,6.0
2016,(ROU) Romania,(4) Other permanent crops,17740,200 - <500,4.4908,9.2,1.25,3127.16,1.0,2509.34,0.25,617.82,4.16,1.06,0.47,0.04,0.0,0.01,0.22,2.95,2.94,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.34,0.08,0.08,0.0,0.03,0.06,0.08,0.08,39.389596163,0.13,4.93,57.270541566999995,0.26,14.88,1.3002939311,0.07,0.09,3094.2963179000003,0.08,255.92,3094.2963179000003,0.08,255.92,,0.0,0.0,12105.0,1.6931253043,7149.53,12105.04,11619.0,2789.8386576,4.16,11619.01,315.0,0.0,0.0,20.0,0.0,26.0,0.0,34.0,10390.0,0.0,617.0,0.0,215.0,2.0,386.0,1147.3369947,0.34,386.02,-66.0,175.0,17.0,38.0,23.0,17.0,88.0,26.0,3.0,100.0,299.0,149.0,7150.0,4149.0,2420.0,538.96934207,4.16,2244.68,182.0,0.0,729.0,,,,1122.0,211.0,507.58629741,0.34,170.78,79.0,21.0,86.0,24.0,6.0,0.0,1729.0,348.0,854.0,394.0,133.0,1684.0,1316.0,1165.0,129.0,22.0,0.0,165.0,44.0,13.0,0.0,0.0,13.0,7.0,8546.0,6862.0,5558.0,5485.3164443000005,1.25,6862.15,4812.700400199999,1.0,4831.31,46953.0,46050.0,37812.0,16193.0,16904.0,4645.0,62.0,9141.0,41.0,219.0,1342.0,8882.0,809.0,426.0,383.0,46144.0,1566.0,39920.0,1827.0,143.0,7064.0,4754.0,0.1012415326,46952.93,4753.59,590.0,711.0,49.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,26.0,24.0,0.0,50.0,8.0,0.0,592.0,0.0,365.0,0.0,0.0,12.0,183.0,5.0
2016,(ROU) Romania,(5) Milk,223340,500 - <1000,4.4908,6.8,1.0,2494.71,0.97,2415.42,0.03,79.29,4.59,1.73,1.03,0.11,0.0,0.0,0.0,0.01,0.01,0.0,0.0,3.45,0.0,0.0,0.0,0.0,5.57,4.14,4.1,0.04,1.15,0.13,0.08,0.05,43.51179427899999,0.24,10.41,56.30723368100001,0.66,36.94,1.2589024676,3.45,4.34,3251.0874412,4.14,13474.95,3248.1456911,4.1,13333.24,3553.9386319,0.04,141.71,8320.0,1.5625633052,5324.36,8319.65,2725.0,594.17935283,4.59,2724.79,744.0,7.0,0.0,74.0,8.0,48.0,0.0,15.0,12.0,0.0,3.0,0.0,1812.0,2.0,5593.0,1004.9187784,5.57,5592.68,40.0,4452.0,893.0,54.0,49.0,9.0,62.0,67.0,6.0,2.0,400.0,1544.0,5324.0,3868.0,2546.0,131.78773944,4.59,604.35,163.0,3.0,312.0,,,,92.0,37.0,346.51619366,5.57,1928.47,1709.0,1121.0,73.0,30.0,146.0,0.0,1322.0,262.0,637.0,329.0,95.0,1175.0,281.0,128.0,146.0,7.0,0.0,127.0,0.0,12.0,12.0,0.0,0.0,0.0,6547.0,5372.0,5103.0,5383.496068399999,1.0,5372.03,4939.7544277,0.97,4772.56,29671.0,30245.0,26428.0,7445.0,13395.0,3078.0,2510.0,3243.0,308.0,469.0,1236.0,2466.0,70.0,45.0,26.0,29601.0,-550.0,23031.0,151.0,-1024.0,5454.0,5356.0,0.18051757710000002,29671.0,5356.14,2096.0,2223.0,2.0,0.0,0.0,2.0,1387.0,882.0,502.0,3.0,0.0,0.0,49.0,0.0,49.0,5.0,0.0,756.0,0.0,427.0,0.0,0.0,24.0,391.0,13.0
2016,(ROU) Romania,(6) Other grazing livestock,224190,500 - <1000,4.4908,8.2,1.1,2744.4,1.04,2593.25,0.06,151.14,6.19,3.14,0.97,0.12,0.0,0.0,0.02,0.01,0.0,0.0,0.0,5.09,0.0,0.0,0.0,0.0,10.87,1.44,1.43,0.0,1.14,7.86,0.09,0.06,40.553992298000004,0.19,7.66,57.009381823999995,0.59,33.67,1.6117761082,5.04,8.12,3229.6467254,1.44,4640.86,3228.8304266,1.43,4630.18,3627.1914372,0.0,10.68,11215.0,1.4451621381,7760.59,11215.32,2978.0,480.85478101,6.19,2978.1,692.0,7.0,0.0,64.0,1.0,37.0,0.0,19.0,10.0,0.0,36.0,0.0,2095.0,16.0,8237.0,757.59041732,10.87,8236.96,141.0,1568.0,506.0,59.0,2823.0,9.0,63.0,3126.0,83.0,0.0,444.0,2697.0,7761.0,6390.0,5120.0,107.19771756,6.19,663.91,162.0,7.0,359.0,,,,84.0,58.0,407.13777978,10.87,4426.64,4154.0,1776.0,78.0,38.0,195.0,0.0,1271.0,294.0,577.0,322.0,77.0,861.0,510.0,275.0,227.0,8.0,0.0,137.0,0.0,9.0,9.0,0.0,0.0,0.0,6879.0,6018.0,5518.0,5483.0056324,1.1,6018.28,5269.1137203,1.04,5464.93,27977.0,28416.0,22976.0,5216.0,10757.0,2274.0,4727.0,5001.0,979.0,641.0,1343.0,3381.0,131.0,53.0,78.0,27846.0,-359.0,23263.0,249.0,-611.0,4840.0,4750.0,0.169785197,27976.68,4750.03,2054.0,2191.0,1.0,0.0,0.0,1.0,1020.0,185.0,118.0,716.0,0.0,6.0,76.0,0.0,83.0,3.0,0.0,1048.0,0.0,589.0,0.0,0.0,37.0,873.0,29.0
2016,(ROU) Romania,(7) Granivores,16310,100 - <200,4.4908,45.8,1.28,3201.93,0.79,1975.77,0.49,1226.17,4.12,2.58,3.57,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,38.04,0.07,0.07,0.0,0.2,0.01,21.96,15.79,48.386909059,1.03,50.07,77.570051226,2.28,176.75,1.1193930262,0.1,0.11,2693.1610177,0.07,190.84,2693.1610177,0.07,190.84,,0.0,0.0,56649.0,1.4920096619999998,37968.44,56649.27,4532.0,1099.2721355,4.12,4531.93,4089.0,37.0,0.0,19.0,0.0,174.0,0.0,33.0,7.0,0.0,9.0,0.0,164.0,0.0,51302.0,1348.7469239,38.04,51301.94,-1227.0,54.0,77.0,27510.0,1.0,12424.0,11226.0,3.0,7.0,815.0,547.0,3970.0,37968.0,31404.0,28643.0,208.20258555,4.12,858.35,265.0,7.0,369.0,,,,190.0,34.0,730.16347264,38.04,27773.04,86.0,19.0,27125.0,3583.0,563.0,0.0,2760.0,705.0,1529.0,310.0,216.0,3249.0,3316.0,2900.0,258.0,158.0,0.0,335.0,91.0,222.0,135.0,0.0,87.0,107.0,27618.0,24369.0,21275.0,19026.034513,1.28,24369.22,3963.8792891000003,0.79,3133.06,75147.0,76750.0,45118.0,4878.0,24064.0,14234.0,1815.0,30029.0,8703.0,186.0,6452.0,21140.0,6010.0,2633.0,3377.0,69137.0,-2331.0,71020.0,895.0,-2354.0,27375.0,27609.0,0.3674017471,75147.24,27609.23,2373.0,2617.0,0.0,0.0,0.0,0.0,468.0,0.0,0.0,0.0,468.0,1130.0,4.0,173.0,1308.0,35.0,0.0,611.0,0.0,380.0,0.0,0.0,195.0,815.0,12.0
2016,(ROU) Romania,(8) Mixed,394260,500 - <1000,4.4908,6.1,1.02,2546.07,0.99,2481.69,0.03,64.38,3.99,1.05,2.04,0.33,0.0,0.02,0.03,0.08,0.08,0.0,0.0,1.48,0.0,0.0,0.0,0.0,2.84,1.09,1.09,0.0,0.39,0.47,0.5,0.26,43.501831323999994,0.58,25.04,52.099968448999995,1.18,61.73,1.2457515879,1.31,1.63,3289.6411957,1.09,3593.29,3290.0845732,1.09,3589.69,2900.0,0.0,3.6,6916.0,1.4036479396000001,4926.83,6915.54,2901.0,726.88343386,3.99,2901.01,1362.0,9.0,0.0,182.0,14.0,177.0,1.0,126.0,166.0,0.0,42.0,0.0,817.0,6.0,4014.0,1077.2983838,2.84,3058.35,114.0,1370.0,261.0,316.0,183.0,42.0,253.0,235.0,1354.0,0.0,612.0,1087.0,4927.0,3653.0,2319.0,204.52024911,3.99,816.24,281.0,15.0,308.0,,,,174.0,54.0,464.62820802,2.84,1319.04,795.0,556.0,380.0,227.0,323.0,0.0,1334.0,261.0,615.0,386.0,72.0,1032.0,241.0,132.0,101.0,8.0,0.0,101.0,0.0,9.0,9.0,0.0,0.0,1.0,4016.0,2984.0,2751.0,2929.8943373,1.02,2983.76,2697.4752915,0.99,2677.58,27385.0,28004.0,22164.0,6518.0,11995.0,2722.0,928.0,5220.0,2231.0,466.0,1036.0,2524.0,92.0,54.0,39.0,27293.0,-573.0,21847.0,280.0,-752.0,2702.0,2506.0,0.09152359789999999,27384.76,2506.35,754.0,855.0,5.0,0.0,0.0,5.0,188.0,93.0,54.0,32.0,9.0,2.0,27.0,0.0,29.0,8.0,0.0,615.0,0.0,358.0,0.0,0.0,10.0,268.0,5.0
2016,(SUO) Finland,(1) Fieldcrops,20050,200 - <500,5.94573,31.0,0.58,1078.96,0.54,1010.71,0.04,68.25,56.08,19.13,33.82,8.08,0.0,0.08,0.0,0.08,0.08,0.0,0.01,11.92,0.0,1.75,1.75,0.0,0.12,0.0,0.0,0.0,0.07,0.03,0.0,0.01,39.429186832,8.84,348.36,,0.0,0.0,0.33335920010000003,0.3,0.1,,0.0,0.0,,0.0,0.0,,0.0,0.0,35792.0,0.5469045316,65444.65,35791.97,24099.0,443.49890111,54.34,24098.87,15883.0,701.0,0.0,2796.0,621.0,2230.0,240.0,236.0,137.0,0.0,0.0,0.0,954.0,300.0,54.0,453.48605886,0.12,53.56,-60.0,0.0,22.0,0.0,17.0,-2.0,9.0,0.0,8.0,11640.0,22.0,1090.0,65445.0,41366.0,14722.0,236.80519465,56.08,13281.16,3375.0,925.0,6814.0,31.16,6.81,9.69,2481.0,611.0,1024.5604433,0.12,121.0,73.0,61.0,8.0,0.0,59.0,0.0,26644.0,9378.0,5197.0,4316.0,7753.0,16527.0,7551.0,1195.0,4650.0,1706.0,0.0,554.0,0.0,172.0,172.0,0.0,0.0,387.0,25932.0,9405.0,2026.0,16296.164163,0.58,9405.06,3756.0677323,0.54,2025.62,366577.0,368760.0,323431.0,232042.0,31205.0,59759.0,38.0,43146.0,33.0,16194.0,24211.0,26918.0,74099.0,70531.0,3568.0,292478.0,-3691.0,159054.0,18410.0,1883.0,20502.0,3591.0,0.0097951814,366576.86,3590.69,31506.0,32060.0,1011.0,0.0,0.0,1011.0,26.0,0.0,20.0,6.0,0.0,7104.0,12294.0,718.0,20116.0,14.0,9.0,10686.0,6490.0,0.0,0.0,0.0,197.0,8098.0,1302.0
